"","Incident_Number","lon","lat"
"30050",2016046409,-92.2822766,38.9968871
"30051",2016046434,-92.3273098,38.9469646
"30052",2016046395,-92.3620287,38.9306427
"30053",2016045648,-92.2960467,38.9488493
"30054",2016045666,-92.2931207,38.9810591
"30055",2016046359,-92.3273098,38.9469646
"30056",2016046422,-92.3054714,39.0081444
"30057",2016046438,-92.3043529,38.9731394
"30058",2016046433,-92.2934551,38.9492411
"30059",2016046453,-92.333476,38.953859
"30060",2016046223,-92.3022983,38.9680631
"30061",2016046427,-92.2867917,38.9435138
"30062",2016046429,-92.3243301,38.9927318
"30063",2016046280,-92.3819326,38.9054713
"30064",2016046411,-92.3221048,38.9429599
"30065",2016046405,-92.3221048,38.9429599
"30066",2016046334,-92.3345277,38.9598886
"30067",2016045960,-92.2934551,38.9492411
"30068",2016045650,-92.3248502,38.9528248
"30069",2016045664,-92.3351856,38.9175175
"30070",2016046399,-92.3221048,38.9429599
"30071",2016046369,-92.3328086,38.9689878
"30072",2016046464,-92.3274762,38.9543584
"30073",2016046465,-92.3218363,38.9640047
"30074",2016045719,-92.3351856,38.9175175
"30075",2016045740,-92.3219311,38.956757
"30076",2016045754,-92.3613052,38.956581
"30077",2016045725,-92.2934551,38.9492411
"30078",2016045684,-92.3225823,39.0008656
"30079",2016046486,-92.3331547,38.9504041
"30080",2016047130,-92.3100023,38.9625957
"30081",2016047155,-92.3465128,38.9698702
"30082",2016047156,-92.3359339,38.9061557
"30083",2016046887,-92.281245,38.9639393
"30084",2016047167,-92.3351856,38.9175175
"30085",2016046817,-92.3105627,38.933127
"30086",2016046474,-92.3264038,38.9535917
"30087",2016046893,-92.2814107,38.967434
"30088",2016047153,-92.3744512,38.9572205
"30089",2016046931,-92.3382107,38.9646007
"30090",2016047165,-92.348278,38.9540111
"30091",2016046577,-92.3334197,38.9811775
"30092",2016046702,-92.3054714,39.0081444
"30093",2016047128,-92.3282686,38.9494943
"30094",2016046519,-92.3271311,38.9537607
"30095",2016046488,-92.3351856,38.9175175
"30096",2016047213,-92.3136344,38.9138985
"30097",2016046478,-92.2931207,38.9810591
"30098",2016046860,-92.3200439,38.9643324
"30099",2016047206,-92.3351856,38.9175175
"30100",2016046472,-92.3349474,38.9652593
"30101",2016046575,-92.3351856,38.9175175
"30102",2016047204,-92.3385461,38.9671746
"30103",2016046528,-92.3532908,38.9390821
"30104",2016046544,-92.3532908,38.9390821
"30105",2016046846,-92.3094535,38.9628712
"30106",2016046908,-92.3449605,38.962257
"30107",2016047108,-92.3351856,38.9175175
"30108",2016046498,-92.3011876,38.9688231
"30109",2016046505,-92.3265218,38.9499904
"30110",2016047192,-92.3251634,38.9410178
"30111",2016046541,-92.3315876,38.9704228
"30112",2016046788,-92.3364861,38.959744
"30113",2016046708,-92.3328086,38.9689878
"30114",2016047136,-92.3217669,38.99303
"30115",2016046534,-92.345409,38.9697689
"30116",2016047208,-92.3251634,38.9410178
"30117",2016046691,-92.3394339,38.9076269
"30118",2016047220,-92.3324401,38.9662818
"30119",2016046526,-92.3340918,38.9602364
"30120",2016046737,-92.3037122,38.971165
"30121",2016047115,-92.2930145,38.9603828
"30122",2016046483,-92.3248502,38.9528248
"30123",2016046865,-92.3209055,38.9613218
"30124",2016046470,-92.3219311,38.956757
"30125",2016046499,-92.3272496,38.9529106
"30126",2016047221,-92.3351856,38.9175175
"30127",2016047912,-92.309177,38.9133076
"30128",2016047280,-92.3067946,38.9134182
"30129",2016047430,-92.3169892,38.9075072
"30130",2016047283,-92.3275328,38.9504886
"30131",2016047951,-92.3285737,38.9382111
"30132",2016047482,-92.3025347,38.983043
"30133",2016048080,-92.3136344,38.9138985
"30134",2016047987,-92.309177,38.9133076
"30135",2016047357,-92.3591917,38.9358392
"30136",2016047713,-92.3043529,38.9731394
"30137",2016048016,-92.3217669,38.99303
"30138",2016047888,-92.2867917,38.9435138
"30139",2016047257,-92.33012,38.9505309
"30140",2016047288,-92.2916261,38.9332396
"30141",2016047552,-92.3305549,38.9536311
"30142",2016047990,-92.3479537,38.915471
"30143",2016048007,-92.3328086,38.9689878
"30144",2016047932,-92.3257253,38.9863446
"30145",2016047935,-92.3221048,38.9429599
"30146",2016048041,-92.3532908,38.9390821
"30147",2016047883,-92.2960467,38.9488493
"30148",2016047903,-92.3105627,38.933127
"30149",2016047925,-92.2645688,38.9852199
"30150",2016048046,-92.2645688,38.9852199
"30151",2016047982,-92.3361484,38.9169034
"30152",2016047427,-92.3349474,38.9652593
"30153",2016047977,-92.3351856,38.9175175
"30154",2016047260,-92.3136344,38.9138985
"30155",2016047984,-92.3364623,38.9565125
"30156",2016047899,-92.3532908,38.9390821
"30157",2016047224,-92.3218363,38.9640047
"30158",2016047238,-92.3240496,38.9517028
"30159",2016047919,-92.2875956,38.9753036
"30160",2016047235,-92.3237409,38.9476669
"30161",2016047742,-92.3616974,38.964111
"30162",2016047233,-92.3351856,38.9175175
"30163",2016047897,-92.3208957,38.9609085
"30164",2016047361,-92.3532908,38.9390821
"30165",2016048050,-92.333476,38.953859
"30166",2016047981,-92.3324401,38.9662818
"30167",2016047297,-92.3054714,39.0081444
"30168",2016047940,-92.3209055,38.9613218
"30169",2016047884,-92.3084807,38.9482204
"30170",2016047957,-92.3340918,38.9602364
"30171",2016047593,-92.3105627,38.933127
"30172",2016048022,-92.336632,38.96457
"30173",2016048036,-92.3340918,38.9602364
"30174",2016048004,-92.3569136,38.9013208
"30175",2016048054,-92.3351856,38.9175175
"30176",2016047467,-92.3257253,38.9863446
"30177",2016048039,-92.3301037,38.89832
"30178",2016047881,-92.3115329,38.9516653
"30179",2016047270,-92.369122,38.9658392
"30180",2016047971,-92.3166403,38.9554632
"30181",2016047880,-92.3728295,38.9467217
"30182",2016047294,-92.3305549,38.9536311
"30183",2016047948,-92.335343,38.964468
"30184",2016047743,-92.3328857,38.9493273
"30185",2016048011,-92.3340724,38.9517053
"30186",2016047725,-92.354563,38.9667884
"30187",2016047923,-92.3361484,38.9169034
"30188",2016047898,-92.3208957,38.9609085
"30189",2016047909,-92.2996061,38.9737619
"30190",2016047490,-92.3181078,38.9842153
"30191",2016047312,-92.3351856,38.9175175
"30192",2016047970,-92.3257253,38.9863446
"30193",2016047992,-92.3351856,38.9175175
"30194",2016047512,-92.2795856,38.9690837
"30195",2016047915,-92.3576812,38.9665641
"30196",2016047849,-92.340051,38.956449
"30197",2016048357,-92.3351856,38.9175175
"30198",2016048248,-92.3221048,38.9429599
"30199",2016048362,-92.3351856,38.9175175
"30200",2016048234,-92.354563,38.9667884
"30201",2016048496,-92.3054299,38.9697748
"30202",2016048191,-92.3351856,38.9175175
"30203",2016048400,-92.3358497,38.9585015
"30204",2016048281,-92.2867917,38.9435138
"30205",2016048142,-92.3351856,38.9175175
"30206",2016048395,-92.3256674,38.9774202
"30207",2016048389,-92.3256576,38.9529447
"30208",2016048180,-92.3218363,38.9640047
"30209",2016048407,-92.3351856,38.9175175
"30210",2016048354,-92.3361484,38.9169034
"30211",2016048259,-92.345409,38.9697689
"30212",2016048149,-92.3218363,38.9640047
"30213",2016048572,-92.3351856,38.9175175
"30214",2016048595,-92.3620287,38.9306427
"30215",2016048546,-92.3351856,38.9175175
"30216",2016048303,-92.3639059,38.9253606
"30217",2016048737,-92.2692941,38.9664733
"30218",2016048318,-92.3169892,38.9075072
"30219",2016048631,-92.3143768,38.9482219
"30220",2016048464,-92.354655,38.9094771
"30221",2016048130,-92.3340918,38.9602364
"30222",2016048229,-92.3351856,38.9175175
"30223",2016048313,-92.2983883,38.9120667
"30224",2016048677,-92.3008742,38.947891
"30225",2016048264,-92.3351856,38.9175175
"30226",2016048452,-92.3025347,38.983043
"30227",2016048126,-92.3586448,38.9360904
"30228",2016048129,-92.3136344,38.9138985
"30229",2016048092,-92.3261874,38.9533923
"30230",2016048088,-92.2889378,38.9642079
"30231",2016048091,-92.3620287,38.9306427
"30232",2016048123,-92.3328086,38.9689878
"30233",2016048109,-92.3364546,38.9577221
"30234",2016048145,-92.3257253,38.9863446
"30235",2016048137,-92.3351856,38.9175175
"30236",2016048158,-92.3361484,38.9169034
"30237",2016048121,-92.3218363,38.9640047
"30238",2016048134,-92.3332756,38.9665344
"30239",2016048085,-92.3218363,38.9640047
"30240",2016048100,-92.3315876,38.9704228
"30241",2016048374,-92.3532908,38.9390821
"30242",2016048159,-92.3242614,38.966184
"30243",2016048375,-92.3487173,38.9274233
"30244",2016048246,-92.3218363,38.9640047
"30245",2016048382,-92.3361484,38.9169034
"30246",2016048132,-92.3097231,38.9667365
"30247",2016048385,-92.3209055,38.9613218
"30248",2016048356,-92.3351856,38.9175175
"30249",2016049223,-92.3054714,39.0081444
"30250",2016048893,-92.3328475,38.9592305
"30251",2016048940,-92.3351856,38.9175175
"30252",2016048964,-92.3351856,38.9175175
"30253",2016048826,-92.3251917,38.9929194
"30254",2016048928,-92.2795856,38.9690837
"30255",2016049251,-92.3244925,38.9623088
"30256",2016048932,-92.3351856,38.9175175
"30257",2016048904,-92.3361484,38.9169034
"30258",2016048980,-92.3425421,38.9652698
"30259",2016048845,-92.2867917,38.9435138
"30260",2016048934,-92.3169892,38.9075072
"30261",2016049288,-92.3225823,39.0008656
"30262",2016049277,-92.2934551,38.9492411
"30263",2016048921,-92.3136344,38.9138985
"30264",2016049073,-92.2927066,38.9817362
"30265",2016048953,-92.3361484,38.9169034
"30266",2016048920,-92.3361484,38.9169034
"30267",2016048916,-92.3361484,38.9169034
"30268",2016048905,-92.3361484,38.9169034
"30269",2016048973,-92.3529637,38.9456624
"30270",2016048909,-92.3351856,38.9175175
"30271",2016048943,-92.3361484,38.9169034
"30272",2016048977,-92.3025347,38.983043
"30273",2016049268,-92.3364099,38.9630745
"30274",2016048911,-92.3610975,38.9640971
"30275",2016049259,-92.3351856,38.9175175
"30276",2016048946,-92.3361484,38.9169034
"30277",2016048938,-92.3351856,38.9175175
"30278",2016049272,-92.3166207,38.9731164
"30279",2016049056,-92.3093044,38.964994
"30280",2016049067,-92.291416,38.984024
"30281",2016048912,-92.3351856,38.9175175
"30282",2016048947,-92.3025347,38.983043
"30283",2016049041,-92.3218363,38.9640047
"30284",2016049945,-92.3322191,38.9580683
"30285",2016049939,-92.2916261,38.9332396
"30286",2016049296,-92.3488817,38.9668931
"30287",2016049320,-92.3462136,38.9588254
"30288",2016049522,-92.281245,38.9639393
"30289",2016049533,-92.2752218,38.97147
"30290",2016049306,-92.3257253,38.9863446
"30291",2016049486,-92.2863804,39.0009375
"30292",2016049560,-92.3324401,38.9662818
"30293",2016049393,-92.3420576,38.966225
"30294",2016049367,-92.3305549,38.9536311
"30295",2016050218,-92.2855123,38.9635944
"30296",2016050506,-92.3005966,38.9743262
"30297",2016050675,-92.3136344,38.9138985
"30298",2016050377,-92.3217669,38.99303
"30299",2016050225,-92.3234035,38.9883882
"30300",2016050446,-92.3025347,38.983043
"30301",2016050172,-92.2814107,38.967434
"30302",2016050173,-92.2814107,38.967434
"30303",2016050496,-92.2867917,38.9435138
"30304",2016050353,-92.3094535,38.9628712
"30305",2016050656,-92.3981986,38.9127848
"30306",2016050005,-92.3532908,38.9390821
"30307",2016050140,-92.3273098,38.9469646
"30308",2016050158,-92.2934551,38.9492411
"30309",2016050300,-92.3338705,38.9563486
"30310",2016050002,-92.3532908,38.9390821
"30311",2016051232,-92.3987243,38.9331098
"30312",2016051521,-92.3394339,38.9076269
"30313",2016051485,-92.3364019,38.9639799
"30314",2016051470,-92.2930145,38.9603828
"30315",2016051256,-92.2814107,38.967434
"30316",2016050730,-92.3671778,38.9660583
"30317",2016051027,-92.3688682,38.9661662
"30318",2016051503,-92.3242614,38.966184
"30319",2016051310,-92.3443724,38.9616681
"30320",2016051516,-92.3043529,38.9731394
"30321",2016051319,-92.3501786,38.9652889
"30322",2016051284,-92.3532908,38.9390821
"30323",2016051313,-92.2934551,38.9492411
"30324",2016051332,-92.3205495,38.9807507
"30325",2016050720,-92.3273098,38.9469646
"30326",2016051453,-92.3136344,38.9138985
"30327",2016051403,-92.3218363,38.9640047
"30328",2016051262,-92.3008827,38.9833867
"30329",2016051102,-92.3302514,38.9707705
"30330",2016051033,-92.3565317,38.9159303
"30331",2016051285,-92.3181078,38.9842153
"30332",2016051510,-92.3242614,38.966184
"30333",2016051210,-92.3705262,38.9608768
"30334",2016051264,-92.2795856,38.9690837
"30335",2016050866,-92.3689126,38.961251
"30336",2016051329,-92.3242614,38.966184
"30337",2016051354,-92.3334197,38.9811775
"30338",2016051464,-92.326636,38.9511043
"30339",2016051475,-92.3253601,38.9569538
"30340",2016051080,-92.3358497,38.9585015
"30341",2016051518,-92.3809558,38.9434008
"30342",2016051547,-92.3385461,38.9671746
"30343",2016051526,-92.3728295,38.9467217
"30344",2016050790,-92.3342058,38.9698186
"30345",2016050716,-92.3196686,38.911617
"30346",2016051144,-92.3620287,38.9306427
"30347",2016051528,-92.339498,38.9076546
"30348",2016050792,-92.3328086,38.9689878
"30349",2016050754,-92.3252547,38.9661134
"30350",2016051281,-92.3181078,38.9842153
"30351",2016050780,-92.3328086,38.9689878
"30352",2016050969,-92.3334197,38.9811775
"30353",2016050789,-92.3364099,38.9630745
"30354",2016050765,-92.3328086,38.9689878
"30355",2016050983,-92.3068102,38.9364435
"30356",2016051529,-92.281245,38.9639393
"30357",2016050783,-92.2867917,38.9435138
"30358",2016051513,-92.3343908,38.9510934
"30359",2016051459,-92.345409,38.9697689
"30360",2016051669,-92.364336,38.928149
"30361",2016052336,-92.3054714,39.0081444
"30362",2016051608,-92.3261621,38.9706414
"30363",2016051581,-92.3563457,38.915772
"30364",2016051601,-92.3744512,38.9572205
"30365",2016051588,-92.3218363,38.9640047
"30366",2016051587,-92.3361484,38.9169034
"30367",2016051864,-92.3584006,38.9068974
"30368",2016052405,-92.3359734,38.972113
"30369",2016052373,-92.3273098,38.9469646
"30370",2016051833,-92.3328475,38.9592305
"30371",2016052163,-92.3118974,38.9596599
"30372",2016051847,-92.3361484,38.9169034
"30373",2016052421,-92.2645688,38.9852199
"30374",2016052425,-92.2867917,38.9435138
"30375",2016051812,-92.3809558,38.9434008
"30376",2016051790,-92.3689569,38.9609653
"30377",2016052092,-92.3218363,38.9640047
"30378",2016051842,-92.3181078,38.9842153
"30379",2016052415,-92.316096,38.9949027
"30380",2016052347,-92.3261621,38.9706414
"30381",2016051630,-92.3349474,38.9652593
"30382",2016052345,-92.3385461,38.9671746
"30383",2016052080,-92.3364861,38.959744
"30384",2016051808,-92.3778145,38.9511891
"30385",2016051563,-92.3166207,38.9731164
"30386",2016051800,-92.3809558,38.9434008
"30387",2016051637,-92.2914749,38.9807827
"30388",2016053246,-92.3246459,38.9517555
"30389",2016052507,-92.2934551,38.9492411
"30390",2016053194,-92.3255045,38.9601176
"30391",2016052990,-92.3244259,38.9635345
"30392",2016053242,-92.3456249,38.9656155
"30393",2016053255,-92.3209055,38.9613218
"30394",2016053163,-92.281245,38.9639393
"30395",2016052630,-92.3364546,38.9577221
"30396",2016053129,-92.2911456,38.9588457
"30397",2016052599,-92.3120192,38.9566171
"30398",2016052575,-92.2960467,38.9488493
"30399",2016052632,-92.3219311,38.956757
"30400",2016053176,-92.32486,38.977346
"30401",2016052459,-92.3324401,38.9662818
"30402",2016053195,-92.3257253,38.9863446
"30403",2016052903,-92.3217669,38.99303
"30404",2016053183,-92.3440574,38.9050939
"30405",2016053251,-92.2931207,38.9810591
"30406",2016052509,-92.3532908,38.9390821
"30407",2016052629,-92.3423486,38.9565578
"30408",2016052493,-92.339498,38.9076546
"30409",2016052597,-92.3169892,38.9075072
"30410",2016052606,-92.3349474,38.9652593
"30411",2016052496,-92.2964404,38.9288112
"30412",2016052525,-92.2647263,38.9745059
"30413",2016053156,-92.31543,38.9938712
"30414",2016052831,-92.3338705,38.9563486
"30415",2016053220,-92.3356949,38.9730825
"30416",2016052613,-92.3257253,38.9863446
"30417",2016053203,-92.3255045,38.9601176
"30418",2016052595,-92.3620287,38.9306427
"30419",2016052523,-92.3023311,38.9634137
"30420",2016052495,-92.3184506,38.9524986
"30421",2016053228,-92.3255045,38.9601176
"30422",2016052622,-92.3364019,38.9639799
"30423",2016052449,-92.3255045,38.9601176
"30424",2016053207,-92.3638976,38.956841
"30425",2016052560,-92.2934551,38.9492411
"30426",2016052518,-92.3166403,38.9554632
"30427",2016052521,-92.309177,38.9133076
"30428",2016053268,-92.295304,38.9481693
"30429",2016052545,-92.3024395,38.9666076
"30430",2016052590,-92.3643646,38.9559969
"30431",2016052619,-92.3218363,38.9640047
"30432",2016052608,-92.309177,38.9133076
"30433",2016052618,-92.3334197,38.9811775
"30434",2016053260,-92.3620287,38.9306427
"30435",2016052784,-92.3333797,38.9524448
"30436",2016052759,-92.309338,38.9679663
"30437",2016052627,-92.3385461,38.9671746
"30438",2016052489,-92.2929789,38.9631087
"30439",2016053299,-92.3720709,38.9557107
"30440",2016053301,-92.3720709,38.9557107
"30441",2016053317,-92.3546462,38.9561605
"30442",2016053294,-92.3364861,38.959744
"30443",2016053725,-92.3387659,38.9699897
"30444",2016053749,-92.3009236,38.9682328
"30445",2016053567,-92.3346563,39.0036391
"30446",2016053798,-92.3190848,38.9463977
"30447",2016053896,-92.2911456,38.9588457
"30448",2016053666,-92.3094535,38.9628712
"30449",2016053587,-92.3104162,38.9628115
"30450",2016053852,-92.3217669,38.99303
"30451",2016053291,-92.3265218,38.9499904
"30452",2016053659,-92.3094535,38.9628712
"30453",2016053705,-92.2908016,38.9632947
"30454",2016053340,-92.354563,38.9667884
"30455",2016053584,-92.3557348,38.9666758
"30456",2016053288,-92.3713006,38.9539915
"30457",2016053573,-92.2403058,38.9330537
"30458",2016053305,-92.3251634,38.9410178
"30459",2016053748,-92.3181078,38.9842153
"30460",2016053855,-92.3265218,38.9499904
"30461",2016053278,-92.3256324,38.9445038
"30462",2016053330,-92.3114737,38.9774968
"30463",2016053306,-92.3256324,38.9445038
"30464",2016053897,-92.3265218,38.9499904
"30465",2016053697,-92.3225823,39.0008656
"30466",2016053578,-92.3102622,38.963059
"30467",2016053304,-92.3340918,38.9602364
"30468",2016053356,-92.3788032,38.9689352
"30469",2016053853,-92.3331921,38.9704936
"30470",2016053307,-92.3166207,38.9731164
"30471",2016053286,-92.3256877,38.9803127
"30472",2016053387,-92.3265218,38.9499904
"30473",2016053878,-92.3652855,38.9637833
"30474",2016053269,-92.2867917,38.9435138
"30475",2016053362,-92.3541037,38.9644676
"30476",2016053406,-92.3328086,38.9689878
"30477",2016054351,-92.3172902,38.960455
"30478",2016054090,-92.3181078,38.9842153
"30479",2016053939,-92.324974,38.9518475
"30480",2016054393,-92.2867917,38.9435138
"30481",2016054364,-92.3257253,38.9863446
"30482",2016054330,-92.354563,38.9667884
"30483",2016054089,-92.2865323,38.9959708
"30484",2016054111,-92.3435518,38.9652948
"30485",2016054099,-92.3219311,38.956757
"30486",2016054079,-92.3176877,39.0007424
"30487",2016054053,-92.2612587,38.9626256
"30488",2016054144,-92.3105627,38.933127
"30489",2016054056,-92.3166207,38.9731164
"30490",2016054371,-92.3218363,38.9640047
"30491",2016054093,-92.3218363,38.9640047
"30492",2016054368,-92.3340918,38.9602364
"30493",2016054374,-92.3454619,38.9674941
"30494",2016053957,-92.3720709,38.9557107
"30495",2016054005,-92.3261621,38.9706414
"30496",2016053922,-92.3620287,38.9306427
"30497",2016054094,-92.2815158,39.0102259
"30498",2016054096,-92.3242628,38.9637302
"30499",2016054070,-92.3385461,38.9671746
"30500",2016054731,-92.3328624,38.9671551
"30501",2016054644,-92.3277375,38.9403808
"30502",2016054896,-92.2695053,38.97297
"30503",2016054683,-92.3219311,38.956757
"30504",2016054555,-92.3361484,38.9169034
"30505",2016054471,-92.3234718,38.9898053
"30506",2016054920,-92.3343544,38.9643128
"30507",2016054477,-92.3257253,38.9863446
"30508",2016054700,-92.3639059,38.9253606
"30509",2016054811,-92.3209055,38.9613218
"30510",2016054546,-92.3361484,38.9169034
"30511",2016054818,-92.2855123,38.9635944
"30512",2016055070,-92.3261621,38.9706414
"30513",2016054641,-92.3338705,38.9563486
"30514",2016054425,-92.3225823,39.0008656
"30515",2016055037,-92.3689569,38.9609653
"30516",2016055080,-92.3217669,38.99303
"30517",2016054452,-92.3219311,38.956757
"30518",2016055073,-92.3349474,38.9652593
"30519",2016054744,-92.3255045,38.9601176
"30520",2016054658,-92.3368203,38.8985158
"30521",2016055065,-92.3338705,38.9563486
"30522",2016054448,-92.3315876,38.9704228
"30523",2016055852,-92.2867917,38.9435138
"30524",2016055100,-92.2929789,38.9631087
"30525",2016055188,-92.2983883,38.9120667
"30526",2016055552,-92.321484,38.9574916
"30527",2016055192,-92.2934551,38.9492411
"30528",2016055827,-93.9771981,39.0086896
"30529",2016055820,-92.3340918,38.9602364
"30530",2016055162,-92.3423486,38.9565578
"30531",2016055685,-92.3557348,38.9666758
"30532",2016055842,-92.3396037,38.9549947
"30533",2016055855,-92.3378446,38.9188631
"30534",2016055205,-92.2916261,38.9332396
"30535",2016055831,-92.3320329,38.9470194
"30536",2016055821,-92.3340918,38.9602364
"30537",2016055818,-92.3257253,38.9863446
"30538",2016055651,-92.3218363,38.9640047
"30539",2016055208,-92.3351856,38.9175175
"30540",2016055803,-92.3218363,38.9640047
"30541",2016055135,-92.3405532,38.9610746
"30542",2016055147,-92.322784,38.9699504
"30543",2016055662,-92.314179,38.949773
"30544",2016055391,-92.3258985,38.9496286
"30545",2016055556,-92.3218363,38.9640047
"30546",2016055099,-92.3696418,38.9518782
"30547",2016055185,-93.9772815,39.0086916
"30548",2016055181,-92.2911456,38.9588457
"30549",2016055848,-92.3378578,38.9533872
"30550",2016055559,-92.3454619,38.9674941
"30551",2016056562,-92.3166207,38.9731164
"30552",2016055959,-92.295304,38.9481693
"30553",2016056393,-92.3186918,39.0044693
"30554",2016055864,-92.3011876,38.9688231
"30555",2016055882,-92.3349474,38.9652593
"30556",2016055862,-92.3809558,38.9434008
"30557",2016056646,-92.3274762,38.9543584
"30558",2016055941,-92.3379593,38.966259
"30559",2016056639,-92.2867917,38.9435138
"30560",2016056640,-92.2867917,38.9435138
"30561",2016056533,-92.3853346,38.9545457
"30562",2016055951,-92.2797143,38.9976993
"30563",2016056027,-92.3257253,38.9863446
"30564",2016055929,-93.9767811,39.0086802
"30565",2016055875,-92.3054299,38.9697748
"30566",2016056642,-92.3209055,38.9613218
"30567",2016056568,-92.3321874,38.9328317
"30568",2016056551,-92.3713006,38.9539915
"30569",2016055869,-92.2612587,38.9626256
"30570",2016055866,-92.281245,38.9639393
"30571",2016055960,-92.3351751,38.9705206
"30572",2016055873,-92.3995693,38.9344541
"30573",2016055871,-92.3066424,38.9684354
"30574",2016055923,-92.3320329,38.9470194
"30575",2016056462,-92.3346818,38.9483942
"30576",2016055867,-92.3260681,38.9544041
"30577",2016056606,-92.3218363,38.9640047
"30578",2016055953,-92.3689126,38.961251
"30579",2016055856,-92.2590415,38.9564076
"30580",2016056124,-92.3255045,38.9601176
"30581",2016055944,-92.3257253,38.9863446
"30582",2016055902,-92.2863804,39.0009375
"30583",2016055950,-92.277434,39.0000409
"30584",2016056281,-92.2943649,38.950016
"30585",2016056567,-92.285307,38.991373
"30586",2016055880,-92.290009,38.964203
"30587",2016056569,-92.2931207,38.9810591
"30588",2016055877,-92.3331,38.967317
"30589",2016057317,-92.3532908,38.9390821
"30590",2016057252,-92.3105627,38.933127
"30591",2016056721,-92.3105627,38.933127
"30592",2016057189,-92.3219311,38.956757
"30593",2016057296,-92.3334197,38.9811775
"30594",2016057324,-92.3136344,38.9138985
"30595",2016057336,-92.3120192,38.9566171
"30596",2016057291,-92.3342058,38.9698186
"30597",2016057362,-92.2867917,38.9435138
"30598",2016057361,-92.3352099,38.9460662
"30599",2016057313,-92.338282,38.964087
"30600",2016056654,-92.3689569,38.9609653
"30601",2016057315,-92.3256324,38.9445038
"30602",2016057363,-92.3273098,38.9469646
"30603",2016057337,-92.3620287,38.9306427
"30604",2016057144,-92.3197599,38.9497952
"30605",2016057005,-92.3351856,38.9175175
"30606",2016057244,-92.2795856,38.9690837
"30607",2016057051,-92.3258829,38.9054628
"30608",2016056860,-92.3184506,38.9524986
"30609",2016056690,-92.3044216,38.8985993
"30610",2016056697,-92.3527497,38.9588557
"30611",2016057298,-92.3155425,38.9331147
"30612",2016057305,-92.3105627,38.933127
"30613",2016057358,-92.3532908,38.9390821
"30614",2016057368,-92.325379,38.9421862
"30615",2016056669,-92.3209055,38.9613218
"30616",2016057138,-92.3218363,38.9640047
"30617",2016056689,-92.3314112,38.9633417
"30618",2016056677,-92.3351856,38.9175175
"30619",2016057223,-92.3320774,38.9010133
"30620",2016057284,-92.3210645,38.9570391
"30621",2016057341,-92.2867917,38.9435138
"30622",2016056679,-92.333307,38.972749
"30623",2016057354,-92.3273098,38.9469646
"30624",2016057237,-92.3394339,38.9076269
"30625",2016056673,-92.3254979,38.9515013
"30626",2016057227,-92.309177,38.9133076
"30627",2016056703,-92.337302,38.908065
"30628",2016057303,-92.3197204,38.9455017
"30629",2016057340,-92.2867917,38.9435138
"30630",2016057299,-92.3334197,38.9811775
"30631",2016056717,-92.3340918,38.9602364
"30632",2016057433,-92.3213067,38.9650288
"30633",2016058182,-92.3045093,38.9688536
"30634",2016058187,-92.3179545,38.9705783
"30635",2016058152,-92.3256324,38.9445038
"30636",2016057418,-92.309177,38.9133076
"30637",2016058157,-92.33012,38.9505309
"30638",2016057459,-92.3340918,38.9602364
"30639",2016057504,-92.3421488,38.891594
"30640",2016057415,-92.2916261,38.9332396
"30641",2016057939,-92.282405,39.006254
"30642",2016057382,-92.2867917,38.9435138
"30643",2016058044,-92.3136344,38.9138985
"30644",2016057431,-92.3334197,38.9811775
"30645",2016057404,-92.3334197,38.9811775
"30646",2016058118,-92.3349474,38.9652593
"30647",2016057421,-92.2867917,38.9435138
"30648",2016057386,-92.3248502,38.9528248
"30649",2016058139,-92.3208527,38.9719349
"30650",2016058024,-92.3136344,38.9138985
"30651",2016057394,-92.3364546,38.9577221
"30652",2016057381,-92.3274762,38.9543584
"30653",2016058188,-92.285307,38.991373
"30654",2016057712,-92.2889862,38.9571318
"30655",2016058035,-92.3136344,38.9138985
"30656",2016058066,-92.3210645,38.9570391
"30657",2016057468,-92.3349474,38.9652593
"30658",2016057498,-92.3328086,38.9689878
"30659",2016057762,-92.3394339,38.9076269
"30660",2016057454,-92.3066431,38.9211284
"30661",2016057427,-92.3400087,38.9646476
"30662",2016058163,-92.3351751,38.9705206
"30663",2016057851,-92.3105627,38.933127
"30664",2016058168,-92.2933128,38.9798245
"30665",2016058146,-92.3043529,38.9731394
"30666",2016057380,-92.3279786,38.9512173
"30667",2016057990,-92.3351856,38.9175175
"30668",2016057496,-92.2934551,38.9492411
"30669",2016057402,-92.3351856,38.9175175
"30670",2016058498,-92.2934551,38.9492411
"30671",2016058758,-92.310705,38.9320568
"30672",2016058431,-92.3105627,38.933127
"30673",2016058856,-92.3022983,38.9680631
"30674",2016058258,-92.3177967,38.9566487
"30675",2016058348,-92.3713006,38.9539915
"30676",2016058678,-92.3267804,38.9360797
"30677",2016058847,-92.3283638,38.9489275
"30678",2016058281,-92.3054714,39.0081444
"30679",2016058235,-92.3337572,38.9541178
"30680",2016058471,-92.3136344,38.9138985
"30681",2016058291,-92.3689569,38.9609653
"30682",2016058445,-92.3257253,38.9863446
"30683",2016058442,-92.2934551,38.9492411
"30684",2016058250,-92.3253601,38.9569538
"30685",2016058433,-92.3696418,38.9518782
"30686",2016058533,-92.3221048,38.9429599
"30687",2016058656,-92.2916261,38.9332396
"30688",2016058307,-92.3319722,38.9555511
"30689",2016058607,-92.3273098,38.9469646
"30690",2016058337,-92.3218363,38.9640047
